Province,District,Sector,Cell,Village
Iburasirazuba,Ngoma,Sake,Nkanga,Bukokoza
Iburasirazuba,Ngoma,Sake,Nkanga,Gisera
Iburasirazuba,Ngoma,Sake,Nkanga,Iryarurengo
Iburasirazuba,Ngoma,Sake,Nkanga,Kanazi
Iburasirazuba,Ngoma,Sake,Nkanga,Mizibiri
Iburasirazuba,Ngoma,Sake,Rukoma,Akagoma
Iburasirazuba,Ngoma,Sake,Rukoma,Irebero
Iburasirazuba,Ngoma,Sake,Rukoma,Isangano
Iburasirazuba,Ngoma,Sake,Rukoma,Muminoga
Iburasirazuba,Ngoma,Sake,Rukoma,Musenyi
Iburasirazuba,Ngoma,Sake,Rukoma,Nyagasozi
Iburasirazuba,Ngoma,Sake,Rukoma,Nyakariba
Iburasirazuba,Ngoma,Sake,Rukoma,Nyarurembo
Iburasirazuba,Ngoma,Sake,Rukoma,Umukoni
Iburasirazuba,Ngoma,Zaza,Nyagasozi,Agatare
Iburasirazuba,Ngoma,Zaza,Nyagasozi,Akabeza
Iburasirazuba,Ngoma,Zaza,Nyagasozi,Akabuga
Iburasirazuba,Ngoma,Zaza,Nyagasozi,Igifurere
Iburasirazuba,Ngoma,Zaza,Nyagasozi,Ikiyovu
Iburasirazuba,Ngoma,Zaza,Nyagasozi,Rebero
Iburasirazuba,Ngoma,Zaza,Nyagasozi,Isanganiro
Iburasirazuba,Ngoma,Zaza,Nyagasozi,Rubati
Iburasirazuba,Ngoma,Zaza,Nyagasozi,Rwanshuro
Iburasirazuba,Ngoma,Zaza,Nyagasozi,Rwimbirwa
Iburasirazuba,Ngoma,Zaza,Nyagasozi,Sugira
Iburasirazuba,Ngoma,Zaza,Nyagatugunda,Akanyinya
Iburasirazuba,Ngoma,Zaza,Nyagatugunda,Amahoro
Iburasirazuba,Ngoma,Zaza,Nyagatugunda,Cyerwa
Iburasirazuba,Ngoma,Zaza,Nyagatugunda,Cyizihira
Iburasirazuba,Ngoma,Zaza,Nyagatugunda,Itonero
Iburasirazuba,Ngoma,Zaza,Nyagatugunda,Jyambere
Iburasirazuba,Ngoma,Zaza,Nyagatugunda,Kabonero
Iburasirazuba,Ngoma,Zaza,Nyagatugunda,Kirira
Iburasirazuba,Ngoma,Zaza,Nyagatugunda,Kizenga
Iburasirazuba,Ngoma,Zaza,Nyagatugunda,Kumuyange
Iburasirazuba,Ngoma,Zaza,Nyagatugunda,Nyagatugunda
Iburasirazuba,Ngoma,Zaza,Nyagatugunda,Nyakabanda
Iburasirazuba,Ngoma,Zaza,Nyagatugunda,Nyakabande
Iburasirazuba,Ngoma,Zaza,Nyagatugunda,Nyarurembo
Iburasirazuba,Ngoma,Zaza,Nyagatugunda,Rebero
Iburasirazuba,Ngoma,Zaza,Nyagatugunda,Rugarama
Iburasirazuba,Ngoma,Zaza,Nyagatugunda,Rushubi
Iburasirazuba,Ngoma,Zaza,Nyagatugunda,Rwezibamba
Iburasirazuba,Ngoma,Zaza,Ruhembe,Agasave
Iburasirazuba,Ngoma,Zaza,Ruhembe,Ituze
Iburasirazuba,Ngoma,Zaza,Ruhembe,Kabeza
Iburasirazuba,Ngoma,Zaza,Ruhembe,Kacyiru
Iburasirazuba,Ngoma,Zaza,Ruhembe,Karenge
Iburasirazuba,Ngoma,Zaza,Ruhembe,Kumunini
Iburasirazuba,Ngoma,Zaza,Ruhembe,Makoma
Iburasirazuba,Ngoma,Zaza,Ruhembe,Mpembwe
Iburasirazuba,Ngoma,Zaza,Ruhembe,Nyagahinga
Iburasirazuba,Ngoma,Zaza,Ruhembe,Nyaruteja
Iburasirazuba,Ngoma,Zaza,Ruhembe,Rugarama
Iburasirazuba,Ngoma,Zaza,Ruhembe,Rushubi
Iburasirazuba,Ngoma,Zaza,Ruhembe,Urutare
Iburasirazuba,Ngoma,Zaza,Ruhinga,Agataba
Iburasirazuba,Ngoma,Zaza,Ruhinga,Akabungo
Iburasirazuba,Ngoma,Zaza,Ruhinga,Busasamana
Iburasirazuba,Ngoma,Zaza,Ruhinga,Gasebeya
Iburasirazuba,Ngoma,Zaza,Ruhinga,Isangano
Iburasirazuba,Ngoma,Zaza,Ruhinga,Kagarama
Iburasirazuba,Ngoma,Zaza,Ruhinga,Nyagahandagazi
Iburasirazuba,Ngoma,Zaza,Ruhinga,Nyakariba
Iburasirazuba,Ngoma,Zaza,Ruhinga,Rwakagina
Iburasirazuba,Ngoma,Zaza,Ruhinga,Sangaza
Iburasirazuba,Ngoma,Zaza,Ruhinga,Ubumwe
Iburasirazuba,Ngoma,Zaza,Ruhinga,Umukoma
Iburasirazuba,Ngoma,Zaza,Ruhinga,Umuvugangoma
Iburasirazuba,Bugesera,Gashora,Biryogo,Bidudu
Iburasirazuba,Bugesera,Gashora,Biryogo,Biryogo
Iburasirazuba,Bugesera,Gashora,Biryogo,Buhoro
Iburasirazuba,Bugesera,Gashora,Biryogo,Gihanama
Iburasirazuba,Bugesera,Gashora,Biryogo,Kagarama
Iburasirazuba,Bugesera,Gashora,Biryogo,Kanyonyomba
Iburasirazuba,Bugesera,Gashora,Biryogo,Karutete
Iburasirazuba,Bugesera,Gashora,Biryogo,Kivugiza
Iburasirazuba,Bugesera,Gashora,Biryogo,Rugunga
Iburasirazuba,Bugesera,Gashora,Kabuye,Bidudu
Iburasirazuba,Bugesera,Gashora,Kabuye,Kabuye
Iburasirazuba,Bugesera,Gashora,Kabuye,Karizinge
Iburasirazuba,Bugesera,Gashora,Kabuye,Rwagasiga
Iburasirazuba,Bugesera,Gashora,Kabuye,Rweteto
Iburasirazuba,Bugesera,Gashora,Kagomasi,Akagako
Iburasirazuba,Bugesera,Gashora,Kagomasi,Kagomasi
Iburasirazuba,Bugesera,Gashora,Kagomasi,Kiruhura
Iburasirazuba,Bugesera,Gashora,Kagomasi,Kuruganda
Iburasirazuba,Bugesera,Gashora,Kagomasi,Runzenze
Iburasirazuba,Bugesera,Gashora,Kagomasi,Rushubi
Iburasirazuba,Bugesera,Gashora,Mwendo,Gaharwa
Iburasirazuba,Bugesera,Gashora,Mwendo,Gisenyi
Iburasirazuba,Bugesera,Gashora,Mwendo,Kayovu
Iburasirazuba,Bugesera,Gashora,Mwendo,Ruhanga
Iburasirazuba,Bugesera,Gashora,Mwendo,Ruhanura
Iburasirazuba,Bugesera,Gashora,Mwendo,Rutanga
Iburasirazuba,Bugesera,Gashora,Ramiro,Dihiro
Iburasirazuba,Bugesera,Gashora,Ramiro,Kagasa I
Iburasirazuba,Bugesera,Gashora,Ramiro,Kagasa Ii
Iburasirazuba,Bugesera,Gashora,Ramiro,Karusine I
Iburasirazuba,Bugesera,Gashora,Ramiro,Karusine Ii
Iburasirazuba,Bugesera,Gashora,Ramiro,Migina
Iburasirazuba,Bugesera,Gashora,Ramiro,Munyinya
Iburasirazuba,Bugesera,Gashora,Ramiro,Rweru I
Iburasirazuba,Bugesera,Gashora,Ramiro,Rweru Ii
Iburasirazuba,Bugesera,Juru,Juru,Ayabakiza
Iburasirazuba,Bugesera,Juru,Juru,Bisagara
Iburasirazuba,Bugesera,Juru,Juru,Nyamigende
Iburasirazuba,Bugesera,Juru,Juru,Rugarama
Iburasirazuba,Bugesera,Juru,Juru,Rwamakara
Iburasirazuba,Bugesera,Juru,Juru,Twabagarama
Iburasirazuba,Bugesera,Juru,Kabukuba,Gikana
Iburasirazuba,Bugesera,Juru,Kabukuba,Gikurazo
Iburasirazuba,Bugesera,Juru,Kabukuba,Kabukuba
Iburasirazuba,Bugesera,Juru,Kabukuba,Kamatongo
Iburasirazuba,Bugesera,Juru,Kabukuba,Majanja
Iburasirazuba,Bugesera,Juru,Kabukuba,Mbuye
Iburasirazuba,Bugesera,Juru,Kabukuba,Rushubi
Iburasirazuba,Bugesera,Juru,Mugorore,Cyirabo
Iburasirazuba,Bugesera,Juru,Mugorore,Gatora
Iburasirazuba,Bugesera,Juru,Mugorore,Kajevuba
Iburasirazuba,Bugesera,Juru,Mugorore,Mugorore
Iburasirazuba,Bugesera,Juru,Mugorore,Murambi
Iburasirazuba,Bugesera,Juru,Mugorore,Rebero
Iburasirazuba,Bugesera,Juru,Mugorore,Rwamurama
Iburasirazuba,Bugesera,Juru,Mugorore,Tabarari
Iburasirazuba,Bugesera,Juru,Musovu,Bitega
Iburasirazuba,Bugesera,Juru,Musovu,Cyabasonga
Iburasirazuba,Bugesera,Juru,Musovu,Cyingaju
Iburasirazuba,Bugesera,Juru,Musovu,Kabeza
Iburasirazuba,Bugesera,Juru,Musovu,Nyaruhuru
Iburasirazuba,Bugesera,Juru,Rwinume,Gisororo
Iburasirazuba,Bugesera,Juru,Rwinume,Kabeza
Iburasirazuba,Bugesera,Juru,Rwinume,Katarara
Iburasirazuba,Bugesera,Juru,Rwinume,Kinihira
Iburasirazuba,Bugesera,Juru,Rwinume,Rwimpyisi
Iburasirazuba,Bugesera,Juru,Rwinume,Uwimpunga
Iburasirazuba,Bugesera,Kamabuye,Biharagu,Akanigo
Iburasirazuba,Bugesera,Kamabuye,Biharagu,Biharagu
Iburasirazuba,Bugesera,Kamabuye,Biharagu,Kanyonyera
Iburasirazuba,Bugesera,Kamabuye,Biharagu,Munazi
Iburasirazuba,Bugesera,Kamabuye,Biharagu,Muyigi
Iburasirazuba,Bugesera,Kamabuye,Biharagu,Nyarurama
Iburasirazuba,Bugesera,Kamabuye,Biharagu,Rubugu
Iburasirazuba,Bugesera,Kamabuye,Burenge,Akabazeyi
Iburasirazuba,Bugesera,Kamabuye,Burenge,Kagenge
Iburasirazuba,Bugesera,Kamabuye,Burenge,Murambo
Iburasirazuba,Bugesera,Kamabuye,Burenge,Nyabyondo
Iburasirazuba,Bugesera,Kamabuye,Burenge,Nyakariba
Iburasirazuba,Bugesera,Kamabuye,Burenge,Rebero
Iburasirazuba,Bugesera,Kamabuye,Burenge,Senga
Iburasirazuba,Bugesera,Kamabuye,Kampeka,Byimana
Iburasirazuba,Bugesera,Kamabuye,Kampeka,Kampeka
Iburasirazuba,Bugesera,Kamabuye,Kampeka,Mabuye
Iburasirazuba,Bugesera,Kamabuye,Kampeka,Masangano
Iburasirazuba,Bugesera,Kamabuye,Kampeka,Mbuganzeri
Iburasirazuba,Bugesera,Kamabuye,Kampeka,Mparo
Iburasirazuba,Bugesera,Kamabuye,Kampeka,Ndama
Iburasirazuba,Bugesera,Kamabuye,Kampeka,Pamba I
Iburasirazuba,Bugesera,Kamabuye,Kampeka,Pamba Ii
Iburasirazuba,Bugesera,Kamabuye,Nyakayaga,Akaje
Iburasirazuba,Bugesera,Kamabuye,Nyakayaga,Fatinkanda
Iburasirazuba,Bugesera,Kamabuye,Nyakayaga,Murago
Iburasirazuba,Bugesera,Kamabuye,Nyakayaga,Murambi
Iburasirazuba,Bugesera,Kamabuye,Nyakayaga,Ntungamo I
Iburasirazuba,Bugesera,Kamabuye,Nyakayaga,Ntungamo Ii
Iburasirazuba,Bugesera,Kamabuye,Nyakayaga,Nyakayaga
Iburasirazuba,Bugesera,Kamabuye,Tunda,Cyogamuyaga
Iburasirazuba,Bugesera,Kamabuye,Tunda,Mububa I
Iburasirazuba,Bugesera,Kamabuye,Tunda,Mububaya Ii
Iburasirazuba,Bugesera,Kamabuye,Tunda,Rubirizi
Iburasirazuba,Bugesera,Kamabuye,Tunda,Rusibya
Iburasirazuba,Bugesera,Kamabuye,Tunda,Tunda
Iburasirazuba,Bugesera,Kamabuye,Tunda,Twuruziramire
Iburasirazuba,Bugesera,Kamabuye,Tunda,Uwibiraro I
Iburasirazuba,Bugesera,Kamabuye,Tunda,Uwibiraro Ii
Iburasirazuba,Bugesera,Kamabuye,Tunda,Uwumusave
Iburasirazuba,Bugesera,Mareba,Bushenyi,Bigaga
Iburasirazuba,Bugesera,Mareba,Bushenyi,Bukumba
Iburasirazuba,Bugesera,Mareba,Bushenyi,Cyantwari
Iburasirazuba,Bugesera,Mareba,Bushenyi,Gasagara
Iburasirazuba,Bugesera,Mareba,Bushenyi,Gitega
Iburasirazuba,Bugesera,Mareba,Bushenyi,Kabeza
Iburasirazuba,Bugesera,Mareba,Bushenyi,Kagese
Iburasirazuba,Bugesera,Mareba,Bushenyi,Kagogo
Iburasirazuba,Bugesera,Mareba,Bushenyi,Kamasonga
Iburasirazuba,Bugesera,Mareba,Bushenyi,Mareba
Iburasirazuba,Bugesera,Mareba,Bushenyi,Muyange
Iburasirazuba,Bugesera,Mareba,Bushenyi,Rukoyoyo
Iburasirazuba,Bugesera,Mareba,Bushenyi,Runyonza
Iburasirazuba,Bugesera,Mareba,Bushenyi,Rususa
Iburasirazuba,Bugesera,Mareba,Gakomeye,Gatanga
Iburasirazuba,Bugesera,Mareba,Gakomeye,Gitwa
Iburasirazuba,Bugesera,Mareba,Gakomeye,Kabere
Iburasirazuba,Bugesera,Mareba,Gakomeye,Kajevuba
Iburasirazuba,Bugesera,Mareba,Gakomeye,Kamudeberi
Iburasirazuba,Bugesera,Mareba,Gakomeye,Kamunana
Iburasirazuba,Bugesera,Mareba,Gakomeye,Kanka
Iburasirazuba,Bugesera,Mareba,Gakomeye,Kaziranyenzi
Iburasirazuba,Bugesera,Mareba,Gakomeye,Rwintare
Iburasirazuba,Bugesera,Mareba,Nyamigina,Gafunzo
Iburasirazuba,Bugesera,Mareba,Nyamigina,Kabeza
Iburasirazuba,Bugesera,Mareba,Nyamigina,Kabingo
Iburasirazuba,Bugesera,Mareba,Nyamigina,Kabuye
Iburasirazuba,Bugesera,Mareba,Nyamigina,Karwana
Iburasirazuba,Bugesera,Mareba,Nyamigina,Ngugu
Iburasirazuba,Bugesera,Mareba,Nyamigina,Nyamigisha
Iburasirazuba,Bugesera,Mareba,Nyamigina,Ruhina
Iburasirazuba,Bugesera,Mareba,Nyamigina,Rusenyi
Iburasirazuba,Bugesera,Mareba,Nyamigina,Ruyenzi
Iburasirazuba,   ,Mareba,Rango,Gatare
Iburasirazuba,Bugesera,Mareba,Rango,Gatinza
Iburasirazuba,Bugesera,Mareba,Rango,Gihoko
Iburasirazuba,Bugesera,Mareba,Rango,Kabuga
Iburasirazuba,Bugesera,Mareba,Rango,Kagarama
Iburasirazuba,Bugesera,Mareba,Rango,Matinza
Iburasirazuba,Bugesera,Mareba,Rango,Mbuga
Iburasirazuba,Bugesera,Mareba,Rango,Rango
Iburasirazuba,Bugesera,Mareba,Rango,Rusagara
Iburasirazuba,Bugesera,Mareba,Rango,Rwabikwano
Iburasirazuba,Bugesera,Mareba,Rugarama,Gasagara
Iburasirazuba,Bugesera,Mareba,Rugarama,Gatare
Iburasirazuba,Bugesera,Mareba,Rugarama,Kayonza
Iburasirazuba,Bugesera,Mareba,Rugarama,Keza
Iburasirazuba,Bugesera,Mareba,Rugarama,Kururama
Iburasirazuba,Bugesera,Mareba,Rugarama,Muyenzi
Iburasirazuba,Bugesera,Mareba,Rugarama,Ruduha
Iburasirazuba,Bugesera,Mareba,Rugarama,Rugarama
Iburasirazuba,Bugesera,Mareba,Rugarama,Rutaka
Iburasirazuba,Bugesera,Mayange,Gakamba,Gacucu
Iburasirazuba,Bugesera,Mayange,Gakamba,Gakamba
Iburasirazuba,Bugesera,Mayange,Gakamba,Gisenyi
Iburasirazuba,Bugesera,Mayange,Gakamba,Kamugenzi
Iburasirazuba,Bugesera,Mayange,Gakamba,Karambo
Iburasirazuba,Bugesera,Mayange,Gakamba,Kavumu
Iburasirazuba,Bugesera,Mayange,Gakamba,Rukora
Iburasirazuba,Bugesera,Mayange,Kagenge,Biryogo
Iburasirazuba,Bugesera,Mayange,Kagenge,Gakindo
Iburasirazuba,Bugesera,Mayange,Kagenge,Gitaramuka
Iburasirazuba,Bugesera,Mayange,Kagenge,Karama
Iburasirazuba,Bugesera,Mayange,Kagenge,Kiruhura
Iburasirazuba,Bugesera,Mayange,Kagenge,Remera
Iburasirazuba,Bugesera,Mayange,Kagenge,Rukindo
Iburasirazuba,Bugesera,Mayange,Kagenge,Taba
Iburasirazuba,Bugesera,Mayange,Kagenge,Tetero
Iburasirazuba,Bugesera,Mayange,Kibenga,Gahwiji I
Iburasirazuba,Bugesera,Mayange,Kibenga,Gahwiji II
Iburasirazuba,Bugesera,Mayange,Kibenga,Kindonyi
Iburasirazuba,Bugesera,Mayange,Kibenga,Murambi
Iburasirazuba,Bugesera,Mayange,Kibenga,Ruhorobero
Iburasirazuba,Bugesera,Mayange,Kibenga,Rwakaramira
Iburasirazuba,Bugesera,Mayange,Kibenga,Rwarusaku
Iburasirazuba,Bugesera,Mayange,Kibirizi,Gacyamo
Iburasirazuba,Bugesera,Mayange,Kibirizi,Gahinga
Iburasirazuba,Bugesera,Mayange,Kibirizi,Gisenyi
Iburasirazuba,Bugesera,Mayange,Kibirizi,Gitera
Iburasirazuba,Bugesera,Mayange,Kibirizi,Kibirizi
Iburasirazuba,Bugesera,Mayange,Kibirizi,Rugazi
Iburasirazuba,Bugesera,Mayange,Kibirizi,Rwakibirizi
Iburasirazuba,Bugesera,Mayange,Mbyo,Cyaruhiririra
Iburasirazuba,Bugesera,Mayange,Mbyo,Kabyo
Iburasirazuba,Bugesera,Mayange,Mbyo,Rugarama
Iburasirazuba,Bugesera,Mayange,Mbyo,Rwimikoni I
Iburasirazuba,Bugesera,Mayange,Mbyo,Rwimikoni Ii
Iburasirazuba,Bugesera,Musenyi,Gicaca,Bidudu
Iburasirazuba,Bugesera,Musenyi,Gicaca,Cyanika
Iburasirazuba,Bugesera,Musenyi,Gicaca,Cyarubazi
Iburasirazuba,Bugesera,Musenyi,Gicaca,Gatare
Iburasirazuba,Bugesera,Musenyi,Gicaca,Gihari
Iburasirazuba,Bugesera,Musenyi,Gicaca,Kagusa
Iburasirazuba,Bugesera,Musenyi,Gicaca,Kamahango
Iburasirazuba,Bugesera,Musenyi,Gicaca,Kavumu
Iburasirazuba,Bugesera,Musenyi,Gicaca,Kidudu
Iburasirazuba,Bugesera,Musenyi,Gicaca,Migina
Iburasirazuba,Bugesera,Musenyi,Gicaca,Ngarama
Iburasirazuba,Bugesera,Musenyi,Gicaca,Remera
Iburasirazuba,Bugesera,Musenyi,Gicaca,Rusagara
Iburasirazuba,Bugesera,Musenyi,Musenyi,Bidudu
Iburasirazuba,Bugesera,Musenyi,Musenyi,Bishinge
Iburasirazuba,Bugesera,Musenyi,Musenyi,Bizenga
Iburasirazuba,Bugesera,Musenyi,Musenyi,Cyeru
Iburasirazuba,Bugesera,Musenyi,Musenyi,Gakomeye
Iburasirazuba,Bugesera,Musenyi,Musenyi,Gakurazo
Iburasirazuba,Bugesera,Musenyi,Musenyi,Kigarama
Iburasirazuba,Bugesera,Musenyi,Musenyi,Kijuri
Iburasirazuba,Bugesera,Musenyi,Musenyi,Kiringa
Iburasirazuba,Bugesera,Musenyi,Musenyi,Muhanga
Iburasirazuba,Bugesera,Musenyi,Musenyi,Nunga
Iburasirazuba,Bugesera,Musenyi,Musenyi,Nyagasagara
Iburasirazuba,Bugesera,Musenyi,Musenyi,Rugando
Iburasirazuba,Bugesera,Musenyi,Musenyi,Rugeyo
Iburasirazuba,Bugesera,Musenyi,Nyagihunika,Gatoki
Iburasirazuba,Bugesera,Musenyi,Nyagihunika,Gitagata
Iburasirazuba,Bugesera,Musenyi,Nyagihunika,Kigusa
Iburasirazuba,Bugesera,Musenyi,Nyagihunika,Kiruhura
Iburasirazuba,Bugesera,Musenyi,Nyagihunika,Mbonwa
Iburasirazuba,Bugesera,Musenyi,Nyagihunika,Nyakajuri
Iburasirazuba,Bugesera,Musenyi,Nyagihunika,Rugarama
Iburasirazuba,Bugesera,Musenyi,Nyagihunika,Rushubi
Iburasirazuba,Bugesera,Musenyi,Nyagihunika,Rwankeri
Iburasirazuba,Bugesera,Musenyi,Rulindo,Kabeza
Iburasirazuba,Bugesera,Musenyi,Rulindo,Kabuye
Iburasirazuba,Bugesera,Musenyi,Rulindo,Kagunga
Iburasirazuba,Bugesera,Musenyi,Rulindo,Kanyamata
Iburasirazuba,Bugesera,Musenyi,Rulindo,Karambo
Iburasirazuba,Bugesera,Musenyi,Rulindo,Karubanzangabo
Iburasirazuba,Bugesera,Musenyi,Rulindo,Kinyovi
Iburasirazuba,Bugesera,Musenyi,Rulindo,Nyamuri
Iburasirazuba,Bugesera,Musenyi,Rulindo,Rulindo
Iburasirazuba,Bugesera,Musenyi,Rulindo,Runyonza
Iburasirazuba,Bugesera,Mwogo,Bitaba,Bitaba
Iburasirazuba,Bugesera,Mwogo,Bitaba,Gatwe
Iburasirazuba,Bugesera,Mwogo,Bitaba,Gisasa
Iburasirazuba,Bugesera,Mwogo,Bitaba,Misatsi
Iburasirazuba,Bugesera,Mwogo,Bitaba,Rebero
Iburasirazuba,Bugesera,Mwogo,Bitaba,Rukoronko
Iburasirazuba,Bugesera,Mwogo,Kagasa,Gatare
Iburasirazuba,Bugesera,Mwogo,Kagasa,Gisenyi
Iburasirazuba,Bugesera,Mwogo,Kagasa,Karutabana
Iburasirazuba,Bugesera,Mwogo,Kagasa,Ngando
Iburasirazuba,Bugesera,Mwogo,Kagasa,Rubumba
Iburasirazuba,Bugesera,Mwogo,Kagasa,Rwintenderi
Iburasirazuba,Bugesera,Mwogo,Rugunga,Kagerero
Iburasirazuba,Bugesera,Mwogo,Rugunga,Nyamabuye
Iburasirazuba,Bugesera,Mwogo,Rugunga,Nyarukombe
Iburasirazuba,Bugesera,Mwogo,Rugunga,Rugazi
Iburasirazuba,Bugesera,Mwogo,Rugunga,Rukira
Iburasirazuba,Bugesera,Mwogo,Rugunga,Rukore
Iburasirazuba,Bugesera,Mwogo,Rugunga,Rusagara
Iburasirazuba,Bugesera,Mwogo,Rurenge,Gatoki
Iburasirazuba,Bugesera,Mwogo,Rurenge,Gitaraga
Iburasirazuba,Bugesera,Mwogo,Rurenge,Kaboshya
Iburasirazuba,Bugesera,Mwogo,Rurenge,Kaziramire
Iburasirazuba,Bugesera,Mwogo,Rurenge,Rurenge
Iburasirazuba,Bugesera,Mwogo,Rurenge,Rwabashenyi
Iburasirazuba,Bugesera,Ngeruka,Gihembe,Buhara
Iburasirazuba,Bugesera,Ngeruka,Gihembe,Kabaya
Iburasirazuba,Bugesera,Ngeruka,Gihembe,Kabuye
Iburasirazuba,Bugesera,Ngeruka,Gihembe,Kadebu
Iburasirazuba,Bugesera,Ngeruka,Gihembe,Kagasa
Iburasirazuba,Bugesera,Ngeruka,Gihembe,Karambo
Iburasirazuba,Bugesera,Ngeruka,Gihembe,Kirasaniro
Iburasirazuba,Bugesera,Ngeruka,Gihembe,Kururama
Iburasirazuba,Bugesera,Ngeruka,Gihembe,Nyakariba
Iburasirazuba,Bugesera,Ngeruka,Gihembe,Nyarubande
Iburasirazuba,Bugesera,Ngeruka,Gihembe,Rusagara
Iburasirazuba,Bugesera,Ngeruka,Gihembe,Rutare
Iburasirazuba,Bugesera,Ngeruka,Gihembe,Ruzinge
Iburasirazuba,Bugesera,Ngeruka,Gihembe,Shitwe
Iburasirazuba,Bugesera,Ngeruka,Murama,Agashyamba
Iburasirazuba,Bugesera,Ngeruka,Murama,Bishenyi
Iburasirazuba,Bugesera,Ngeruka,Murama,Fatinkanda
Iburasirazuba,Bugesera,Ngeruka,Murama,Gakurazo
Iburasirazuba,Bugesera,Ngeruka,Murama,Gatanga
Iburasirazuba,Bugesera,Ngeruka,Murama,Ikoni
Iburasirazuba,Bugesera,Ngeruka,Murama,Kagege
Iburasirazuba,Bugesera,Ngeruka,Murama,Kankuriyingoma
Iburasirazuba,Bugesera,Ngeruka,Murama,Kigandu
Iburasirazuba,Bugesera,Ngeruka,Murama,Kinamba
Iburasirazuba,Bugesera,Ngeruka,Murama,Murama
Iburasirazuba,Bugesera,Ngeruka,Murama,Muyange
Iburasirazuba,Bugesera,Ngeruka,Murama,Nyakagarama
Iburasirazuba,Bugesera,Ngeruka,Murama,Rusamaza
Iburasirazuba,Bugesera,Ngeruka,Murama,Rwabisheshe
Iburasirazuba,Bugesera,Ngeruka,Murama,Shami
Iburasirazuba,Bugesera,Ngeruka,Ngeruka,Binyonzwe
Iburasirazuba,Bugesera,Ngeruka,Ngeruka,Kamajeri
Iburasirazuba,Bugesera,Ngeruka,Ngeruka,Kamasonga
Iburasirazuba,Bugesera,Ngeruka,Ngeruka,Karugondo
Iburasirazuba,Bugesera,Ngeruka,Ngeruka,Kivugiza
Iburasirazuba,Bugesera,Ngeruka,Ngeruka,Muyange
Iburasirazuba,Bugesera,Ngeruka,Ngeruka,Ngeruka
Iburasirazuba,Bugesera,Ngeruka,Nyakayenzi,Heru
Iburasirazuba,Bugesera,Ngeruka,Nyakayenzi,Kabuye
Iburasirazuba,Bugesera,Ngeruka,Nyakayenzi,Karama
Iburasirazuba,Bugesera,Ngeruka,Nyakayenzi,Kavumu
Iburasirazuba,Bugesera,Ngeruka,Nyakayenzi,Kibaya
Iburasirazuba,Bugesera,Ngeruka,Nyakayenzi,Kibungo
Iburasirazuba,Bugesera,Ngeruka,Nyakayenzi,Kimiduha
Iburasirazuba,Bugesera,Ngeruka,Nyakayenzi,Murambi
Iburasirazuba,Bugesera,Ngeruka,Nyakayenzi,Nyakayenzi
Iburasirazuba,Bugesera,Ngeruka,Nyakayenzi,Twimpara
Iburasirazuba,Bugesera,Ngeruka,Rutonde,Akajuri
Iburasirazuba,Bugesera,Ngeruka,Rutonde,Kabare
Iburasirazuba,Bugesera,Ngeruka,Rutonde,Kabumbwe
Iburasirazuba,Bugesera,Ngeruka,Rutonde,Kagano
Iburasirazuba,Bugesera,Ngeruka,Rutonde,Kamugera
Iburasirazuba,Bugesera,Ngeruka,Rutonde,Kamugore
Iburasirazuba,Bugesera,Ngeruka,Rutonde,Kigarama
Iburasirazuba,Bugesera,Ngeruka,Rutonde,Rubirizi
Iburasirazuba,Bugesera,Ngeruka,Rutonde,Rugazi
Iburasirazuba,Bugesera,Ngeruka,Rutonde,Runyonza
Iburasirazuba,Bugesera,Ngeruka,Rutonde,Rusibya
Iburasirazuba,Bugesera,Ntarama,Cyugaro,Gatoro
Iburasirazuba,Bugesera,Ntarama,Cyugaro,Kayenzi
Iburasirazuba,Bugesera,Ntarama,Cyugaro,Kidudu
Iburasirazuba,Bugesera,Ntarama,Cyugaro,Kingabo
Iburasirazuba,Bugesera,Ntarama,Cyugaro,Rubomborana
Iburasirazuba,Bugesera,Ntarama,Cyugaro,Rugarama
Iburasirazuba,Bugesera,Ntarama,Cyugaro,Rugunga
Iburasirazuba,Bugesera,Ntarama,Kanzenze,Cyeru
Iburasirazuba,Bugesera,Ntarama,Kanzenze,Gasagara
Iburasirazuba,Bugesera,Ntarama,Kanzenze,Kabaha
Iburasirazuba,Bugesera,Ntarama,Kanzenze,Kabeza
Iburasirazuba,Bugesera,Ntarama,Kanzenze,Karumuna
Iburasirazuba,Bugesera,Ntarama,Kanzenze,Kurugenge
Iburasirazuba,Bugesera,Ntarama,Kanzenze,Nyamabuye
Iburasirazuba,Bugesera,Ntarama,Kanzenze,Rwangara
Iburasirazuba,Bugesera,Ntarama,Kibungo,Kagoma I
Iburasirazuba,Bugesera,Ntarama,Kibungo,Kagoma Ii
Iburasirazuba,Bugesera,Ntarama,Kibungo,Kiganwa
Iburasirazuba,Bugesera,Ntarama,Kibungo,Nganwa
Iburasirazuba,Bugesera,Ntarama,Kibungo,Nyarunazi
Iburasirazuba,Bugesera,Ntarama,Kibungo,Ruhengeri
Iburasirazuba,Bugesera,Ntarama,Kibungo,Rusekera
Iburasirazuba,Bugesera,Nyamata,Kanazi,Bihari
Iburasirazuba,Bugesera,Nyamata,Kanazi,Cyeru
Iburasirazuba,Bugesera,Nyamata,Kanazi,Gitovu
Iburasirazuba,Bugesera,Nyamata,Kanazi,Kagirazina
Iburasirazuba,Bugesera,Nyamata,Kanazi,Musagara
